iter	Logloss
247	0.5631286283
248	0.563005341
249	0.5629039215
250	0.562804572
251	0.5626824421
252	0.5625665549
253	0.562479838
254	0.5624033003
255	0.5623202353
256	0.5621906683
257	0.5621211799
258	0.5619854047
259	0.5618823006
260	0.5618189396
261	0.5617554099
262	0.5616322866
263	0.5615322341
264	0.5614294907
265	0.561335159
266	0.5612356629
267	0.5611307295
268	0.5610072565
269	0.5609202462
270	0.560826678
271	0.5607204978
272	0.5606235397
273	0.560544536
274	0.5604658788
275	0.5603613011
276	0.5602373014
277	0.560143638
278	0.5600507294
279	0.5599662261
280	0.5598846941
281	0.5597672969
282	0.5596634681
283	0.5595565666
284	0.5594486172
285	0.5593741708
286	0.5592767756
287	0.5591801463
288	0.5590608824
289	0.5589496686
290	0.5588595228
291	0.5587678793
292	0.5586602338
293	0.5585421336
294	0.5584504611
295	0.5583095458
296	0.5581846506
297	0.5580868257
298	0.557991024
299	0.5578985331
300	0.5577666335
301	0.5576586306
302	0.5575628303
303	0.557450091
304	0.5573757076
305	0.5572997155
306	0.5572135003
307	0.5571295384
308	0.557013822
309	0.5569212052
310	0.5568590285
311	0.5567345322
312	0.5566189256
313	0.5565124635
314	0.556392529
315	0.5562665261
316	0.5561700633
317	0.5560640512
318	0.5559615508
319	0.5558656853
320	0.5557606185
321	0.5556794588
322	0.5555905133
323	0.5555060016
324	0.5554203994
325	0.5553269431
326	0.5552308304
327	0.5551453927
328	0.555062794
329	0.5549962575
330	0.5548862774
331	0.5547882847
332	0.554669051
333	0.5545932379
334	0.5544978248
335	0.5543978365
336	0.5542795819
337	0.5541623255
338	0.5540816791
339	0.5540115947
340	0.5539098209
341	0.5537988254
342	0.5536954925
343	0.5536222593
344	0.5535455017
345	0.5534559958
346	0.5533594103
347	0.5532749593
348	0.5531959597
349	0.5530713792
350	0.5529791543
351	0.5528906917
352	0.5527877424
353	0.5526852025
354	0.5525721152
355	0.5525033119
356	0.5524132303
357	0.5523222173
358	0.5522202506
359	0.5521319119
360	0.5520285686
361	0.5519149986
362	0.5518232426
363	0.5517269068
364	0.551604803
365	0.5515052978
366	0.551416637
367	0.551329136
368	0.5512494627
369	0.5511798377
370	0.5511168344
371	0.551008636
372	0.5509383714
373	0.5508622915
374	0.5507771936
375	0.550695557
376	0.5506113314
377	0.5505180875
378	0.5504430294
379	0.5503449226
380	0.5502508717
381	0.5501579732
382	0.5500709826
383	0.5499662498
384	0.5498794906
385	0.5498204848
386	0.5497225457
387	0.5496112296
388	0.5494894687
389	0.5494162569
390	0.5493410341
391	0.5492500261
392	0.5491346274
393	0.5490436047
394	0.5489395789
395	0.548868313
396	0.5487839276
397	0.5487165994
398	0.5486439085
399	0.5485630575
400	0.548484488
401	0.5483990225
402	0.5483215687
403	0.5481971681
404	0.54810303
405	0.5480094996
406	0.5479128183
407	0.5478629616
408	0.5477983648
409	0.5477084163
410	0.5476274192
411	0.5475202696
412	0.547440111
413	0.5473420038
414	0.5472692861
415	0.5471886978
416	0.5470962063
417	0.5470036368
418	0.546906097
419	0.5468078964
420	0.5467131067
421	0.5466332429
422	0.5465485619
423	0.546482835
424	0.546395682
425	0.5463114675
426	0.5462535622
427	0.546174827
428	0.5460752629
429	0.5459518008
430	0.5458725227
431	0.5457955913
432	0.5456974141
433	0.5456063399
434	0.5455301019
435	0.5454513238
436	0.5453416829
437	0.5452116253
438	0.5451339829
439	0.545050783
440	0.544939721
441	0.5448487844
442	0.5447582219
443	0.5446631512
444	0.5445639786
445	0.5444440964
446	0.5443705698
447	0.5443005392
448	0.5442304971
449	0.5441172555
450	0.5440393568
451	0.5439257452
452	0.5438356069
453	0.5437761527
454	0.5436764239
455	0.5435877208
456	0.543475457
457	0.5433840755
458	0.5433226708
459	0.5432359001
460	0.5431540613
461	0.5430618491
462	0.5429853738
463	0.5428667818
464	0.5427979875
465	0.5427164562
466	0.5426127587
467	0.5425277285
468	0.5424182453
469	0.5423046027
470	0.5422211431
471	0.5421283115
472	0.5420518306
473	0.5419833998
474	0.5419074157
475	0.5417992881
476	0.5417116733
477	0.5416144159
478	0.5415151485
479	0.54143082
480	0.5413445281
481	0.5412519244
482	0.5411203635
483	0.5410289654
484	0.5409684194
485	0.5408826611
486	0.5407804447
487	0.5407310942
488	0.5406357441
489	0.5405296683
490	0.5404289164
491	0.5403604901
492	0.5402801168
493	0.5401966917
494	0.5401252498
495	0.5400305792
496	0.5399376012
497	0.5398648527
498	0.5397835123
499	0.5396849725
500	0.5396134682
501	0.5395466426
502	0.5394994116
503	0.5394348662
504	0.5393511686
505	0.5392779261
506	0.5391853144
507	0.5390888149
508	0.5389984598
509	0.538885242
510	0.5388104479
511	0.5387075455
512	0.5386491538
513	0.5385315278
514	0.5384622415
515	0.5383582922
516	0.5382853068
517	0.5381886141
518	0.538103406
519	0.5379974172
520	0.5379188142
521	0.5378445256
522	0.5377570786
523	0.5376578654
524	0.537557348
525	0.5374680201
526	0.5373628089
527	0.5372646224
528	0.5371782263
529	0.5371046791
530	0.5370333743
531	0.5369317106
532	0.5368598447
533	0.5367895991
534	0.536712881
535	0.5366348959
536	0.5365549209
537	0.5364190397
538	0.5362987527
539	0.5362365248
540	0.5361577464
541	0.5360912149
542	0.5360163033
543	0.5359785801
544	0.5358855331
545	0.5358240442
546	0.5357511014
547	0.5356838361
548	0.5355609047
549	0.5354771603
550	0.5354219016
551	0.5353271972
552	0.5352547848
553	0.5351709308
554	0.5351051468
555	0.5350314332
556	0.5349600403
557	0.5348627656
558	0.5347804397
559	0.5347099386
560	0.5346024862
561	0.5345261697
562	0.5344179045
563	0.534354055
564	0.5342770139
565	0.5342057113
566	0.5341297778
567	0.534041818
568	0.5339481733
569	0.5338468545
570	0.5337640368
571	0.533704129
572	0.5336304734
573	0.5335715586
574	0.5335040524
575	0.5334221607
576	0.533340581
577	0.5332523489
578	0.5331823916
579	0.5331162436
580	0.5330579637
581	0.5329795034
582	0.5328849505
583	0.5328136728
584	0.5326939765
585	0.5325747364
586	0.5325153472
587	0.5324111948
588	0.5323123482
589	0.5322373537
590	0.5321759667
591	0.5321264795
592	0.5320526306
593	0.5319450932
594	0.5318764293
595	0.5318176476
596	0.5317350881
597	0.5316605526
598	0.5315659308
599	0.5314853682
600	0.5313794272
601	0.5313059278
602	0.5311980926
603	0.5310893725
604	0.5310217032
605	0.5309287698
606	0.5308424082
607	0.5307569795
608	0.5306857031
609	0.5306110204
610	0.5305560633
611	0.530443779
612	0.5303716678
613	0.5302937073
614	0.5302303463
615	0.5301285494
616	0.5300759867
617	0.5300016413
618	0.5299140573
619	0.5298269454
620	0.5297437171
621	0.5296647907
622	0.5295979834
623	0.5295141469
624	0.5294589492
625	0.5293963832
626	0.5293234323
627	0.5292510305
628	0.5291725993
629	0.529098149
630	0.529012186
631	0.5289383998
632	0.5288638148
633	0.5287986797
634	0.5287043598
635	0.5286436194
636	0.5285663001
637	0.5284867892
638	0.5283842893
639	0.5282949265
640	0.5282186099
641	0.5281514331
642	0.5281009445
643	0.5280016332
644	0.5279281324
645	0.5278538096
646	0.5277504817
647	0.5276501842
648	0.527572541
649	0.5274742009
650	0.5274026619
651	0.5273365855
652	0.5272525394
653	0.5272051519
654	0.5271138366
655	0.5270475393
656	0.5269846398
657	0.5269130776
658	0.5268480504
659	0.5267445071
660	0.5266786174
661	0.5266236586
662	0.5265509089
663	0.5264729213
664	0.5263579512
665	0.5262683712
666	0.526199205
667	0.5261432855
668	0.5260899366
669	0.5260089911
670	0.5258941973
671	0.5258137368
672	0.5257544293
673	0.5256597422
674	0.5255857919
675	0.5254916379
676	0.5253994946
677	0.525332779
678	0.5252772453
679	0.5252218627
680	0.5251580008
681	0.5250681983
682	0.525001811
683	0.5249158544
684	0.5248476229
685	0.5247636024
686	0.5246973744
687	0.5246287871
688	0.5245389277
689	0.5244618513
690	0.5244015196
691	0.5243084206
692	0.5242336208
693	0.5241790695
694	0.5240851029
695	0.5240034234
696	0.5239227053
697	0.5238104439
698	0.52373978
699	0.5236811855
700	0.5236118325
701	0.5235369394
702	0.5234503487
703	0.5233635921
704	0.5232900317
705	0.5232183438
706	0.5231611091
707	0.5231046419
708	0.5230410191
709	0.5229285198
710	0.522859786
711	0.5227706307
712	0.5227053873
713	0.5226287342
714	0.5225719592
715	0.5225053394
716	0.5224451903
717	0.5223620765
718	0.5223029201
719	0.5222406932
720	0.5221187036
721	0.5220469981
722	0.5219760018
723	0.5219329967
724	0.521868236
725	0.5217791152
726	0.5217073084
727	0.5216376015
728	0.5215547169
729	0.5214977365
730	0.5214311121
731	0.5213778182
732	0.5213032264
733	0.5212281329
734	0.5211617222
735	0.5210849608
736	0.5210042753
737	0.5209239472
738	0.5208407654
739	0.5207459956
740	0.5206730971
741	0.5205670442
742	0.5204965404
743	0.5204245733
744	0.5203445042
745	0.5202877214
746	0.5202271563
747	0.5201589041
748	0.5200777591
749	0.5199866388
750	0.5199129414
751	0.5198319746
752	0.5197666332
753	0.5196921715
754	0.5196384521
755	0.5195493718
756	0.5194718713
757	0.519411737
758	0.5193589464
759	0.5192956
760	0.519207147
761	0.5191564736
762	0.5190935324
763	0.5190320448
764	0.5189498349
765	0.518869469
766	0.5187873153
767	0.5187292787
768	0.5186763754
769	0.5186027543
770	0.5185276202
771	0.5184456473
772	0.5183707884
773	0.5183073369
774	0.5182228251
775	0.5181437659
776	0.5180852831
777	0.5180415403
778	0.5179690347
779	0.5178675863
780	0.5177829232
781	0.5176944612
782	0.5176187824
783	0.5175528234
784	0.5174980289
785	0.5173973958
786	0.5173424052
787	0.5172794908
788	0.5172106294
789	0.5171164588
790	0.5170376722
791	0.5169714346
792	0.5168996559
793	0.5168477904
794	0.5167683872
795	0.5167143071
796	0.5166539585
797	0.516592757
798	0.5165145737
799	0.51644799
800	0.5163665296
801	0.516286559
802	0.5162095028
803	0.5161240869
804	0.5160477822
805	0.5159854696
806	0.5159180748
807	0.5158308024
808	0.5157699184
809	0.5157006395
810	0.5156315502
811	0.5155660605
812	0.5155056093
813	0.5154408629
814	0.515361264
815	0.5153067105
816	0.5152546689
817	0.5151874642
818	0.5151013763
819	0.51502498
820	0.5149480862
821	0.5148780048
822	0.5148015397
823	0.5147380364
824	0.5146627219
825	0.5145750959
826	0.5144933368
827	0.5144134488
828	0.5143281231
829	0.514254438
830	0.5141981156
831	0.5141232584
832	0.5140435596
833	0.5139873343
834	0.5139265943
835	0.5138596683
836	0.5137977117
837	0.5137406714
838	0.513678838
839	0.5135939994
840	0.5135332571
841	0.5134623568
842	0.5133797654
843	0.5133165895
844	0.5132342103
845	0.5131555838
846	0.5130795253
847	0.5130128603
848	0.5129368329
849	0.512864862
850	0.5127894679
851	0.5127278968
852	0.5126408145
853	0.5125677687
854	0.5125087218
855	0.5124490359
856	0.512400147
857	0.5123536975
858	0.51227592
859	0.5122110754
860	0.5121571446
861	0.5120662601
862	0.5120050183
863	0.5119393894
864	0.5118658296
865	0.5117966173
866	0.5117390325
867	0.5116630628
868	0.5116002602
869	0.5115247026
870	0.5114594305
871	0.5114097794
872	0.5113419272
873	0.5112729881
874	0.5112075985
875	0.5111021305
876	0.5110427615
877	0.5109771609
878	0.5108832455
879	0.5107950564
880	0.5107161212
881	0.510642299
882	0.5105976424
883	0.510496247
884	0.510400796
885	0.5103521392
886	0.5102873751
887	0.5102065947
888	0.5101696387
889	0.5100808239
890	0.5100437387
891	0.509990771
892	0.5099273162
893	0.5098430878
894	0.5097765986
895	0.5097093177
896	0.5096626545
897	0.5095723103
898	0.5095179326
899	0.5094383422
900	0.5093580089
901	0.509297821
902	0.5092338876
903	0.5091547533
904	0.5090803867
905	0.5089873531
906	0.50889726
907	0.5088331657
908	0.5087401214
909	0.5086554873
910	0.5085722937
911	0.5085024738
912	0.5084331755
913	0.5083778493
914	0.5083291053
915	0.5082326353
916	0.5081595348
917	0.5081029122
918	0.5080260393
919	0.507957228
920	0.5078785936
921	0.5078042974
922	0.5077370388
923	0.5076739943
924	0.5075903165
925	0.5075150632
926	0.5074324032
927	0.5073583698
928	0.5072851259
929	0.5072144425
930	0.5071621865
931	0.5071068756
932	0.507048606
933	0.5069997858
934	0.5069227735
935	0.5068515264
936	0.506774605
937	0.5066945287
938	0.5066066614
939	0.5065459963
940	0.5064859809
941	0.5064178392
942	0.5063549484
943	0.5062867106
944	0.5062215931
945	0.5061489445
946	0.5060561538
947	0.5059884467
948	0.5059254992
949	0.5058537988
950	0.5057754268
951	0.5056978639
952	0.5056370759
953	0.5055664696
954	0.5054904893
955	0.5054045372
956	0.5053454722
957	0.5053047494
958	0.5052198839
959	0.5051714982
960	0.5051150176
961	0.505072293
962	0.5050121464
963	0.5049421345
964	0.5048605598
965	0.5047793619
966	0.5046888805
967	0.5046316172
968	0.5045474059
969	0.5044937726
970	0.504432181
971	0.5043649038
972	0.5042919152
973	0.504246639
974	0.504179385
975	0.5041331883
976	0.5040922928
977	0.5040136938
978	0.5039359281
979	0.5038650322
980	0.5038092884
981	0.503719649
982	0.5036446185
983	0.5035776386
984	0.503515673
985	0.5034378591
986	0.5033782127
987	0.50328247
988	0.5032271492
989	0.5031723173
990	0.503104622
991	0.5030471055
992	0.5029976969
993	0.5029213495
994	0.5028604956
995	0.5028065749
996	0.5027599461
997	0.5026763812
998	0.5025968122
999	0.5025354117
